duration,protocol_type_enc,src_bytes,dst_bytes,wrong_fragment,urgent,hot,num_failed_logins,num_compromised,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,same_srv_rate,diff_srv_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_serror_rate,dst_host_rerror_rate,fwd_packets,bwd_packets,fwd_bytes,bwd_bytes,bytes_per_sec,packets_per_sec,avg_fwd_iat,avg_bwd_iat,syn_count,fin_count,rst_count,flag_ratio,label,is_attack
0.10648520995286578,2,22.383562240015628,11.135403162685405,0,0,0,0,0,84.01801568471978,145,0.7779595929303624,0.0850421997731838,0.06808047830518592,0.031067302514088613,0.3845482329964652,52,157,0.6085905831330434,0.36178769043213177,0.022943683840074714,0.07233302748411728,344,154,22,11,204.81996469685157,145.1298636166362,294.382615941582,261.7142351775199,51.916681992583854,0,1,0.9012925558340528,PortScan,1
39.023807547214204,0,7743.180887311693,3023.3244436166465,0,0,1,0,0,18.10742894518972,78,0.02571962985496631,0.07935820118319685,0.13478791754154262,0.9007725560743399,0.028031054303513315,59,206,0.5096084022783061,0.0871254213656088,0.04134774096979,0.11013034553208052,405,75,7743,3023,2599.8584880530393,15.966679206723601,838.1760147620776,941.9634885885396,2.712640777281667,3,2,0.22074260420559855,NORMAL,0
43.89593169388604,0,3938.7575674365517,14755.976216963474,0,0,2,0,0,6.242768592490529,8,0.0026264082887140668,0.028537447728995947,0.1832859123994516,0.8705180875479176,0.08047895882182705,188,196,0.7243580921396233,0.18487784128294577,0.012672580600544393,0.026683434083637516,443,13,3938,14755,4855.631095512532,26.74747748304772,871.9778047478472,418.8095162106382,1.771915781996169,1,1,0.283236936877882,NORMAL,0
342.22153906598544,1,13068936.97792213,25685.70391183871,0,0,9,0,1,35.87346452397978,191,0.016741339048378802,0.00011970332474158241,0.044303769816100964,0.9722974511828582,0.46031082255411543,242,139,0.9181719335608127,0.32419923546683155,0.021286440267612408,0.036305950092806925,38,24,13068936,25685,169532.83714756725,5.698100920667557,370.3299927651832,91.70283324250939,6.327158231186617,4,0,0.19694082181368452,DataExfil,1
0.7788985094463342,2,44.21402693987079,0.3882642465255469,0,0,5,0,2,127.29910232378569,94,0.8738269930617734,0.7900330752703348,0.2523259471103279,0.9011579936776407,0.9416407638581461,127,223,0.9521726116530933,0.35452693885695963,0.624912465439063,0.11075485358129791,189,74,44,0,127585.63096352527,729.1625518988022,560.3304823292007,778.9912223191684,472.34391116731473,0,16,20.89231575894514,DoS,1
2.7728567569884506,1,246.57486057265234,325.5793903774859,0,0,6,2,0,41.37522964451492,172,0.1264156770876706,0.06513038233540569,0.012875982529985551,0.9765225727161227,0.4108413955328758,112,185,0.7218440001121754,0.3566668721867445,0.04511978227369758,0.14664360800666407,304,131,246,325,3376.047526337611,41.49075816201161,844.3761331738029,441.45833323746484,41.70202218152297,2,1,1.0653256635936879,BruteForce,1
7.1014933982478485,2,1333.8755953814953,2460.0533326712057,0,0,1,0,1,42.87063007993882,97,0.020893740712285898,0.07541170992047597,0.07191642908121064,0.8833423650204487,0.5498432570228194,243,110,0.9501350713356633,0.1002737674846983,0.022530168837214655,0.10249031710099475,493,92,1333,2460,16083.271852136375,20.8118673984689,499.62269916740286,136.88473404685885,3.158346525339172,3,0,0.1962560431827563,DNSTunnel,1
0.34198742513535624,1,58.66663181749959,3.3812362537554073,0,0,9,0,2,311.72802040084326,62,0.8243335456444286,0.3591344947704288,0.02496192188821402,0.9932415866147969,0.5855795525893368,21,33,0.5900661535472991,0.04082240460205977,0.4173873501499198,0.10289799778302063,224,131,58,3,121274.74720147262,3495.3737617652732,725.9960262963045,69.91735702508161,385.3227893587344,3,6,24.59272431250294,DoS,1
43.225365968150456,2,5122.505520391162,3403.610672055949,0,0,9,0,2,15.767549308592065,94,0.028586935766273476,0.004787070959863105,0.1294085302379041,0.9586660928831527,0.024065569617504813,86,83,0.6099779171236277,0.40992701111890634,0.001808550826740485,0.18583146358375793,409,129,5122,3403,1807.6217074611495,10.735314615436891,938.5398439869916,73.69127583149616,2.118837149511784,0,0,0.18604423831788894,NORMAL,0
208.74727938478654,2,35671776.032474846,2225.826505640961,0,0,3,0,0,30.17574840181935,46,0.004971974207128564,0.03867475949799165,0.28798447261749666,0.5467807491554212,0.9325266318219567,76,108,0.7261393802290209,0.48228624964642125,0.03484739603237432,0.04741978837518375,8,103,35671776,2225,13612.634121366085,20.96821636914412,688.5665938922026,937.1960048389136,2.874579310725871,0,1,0.12725713308075862,DataExfil,1
9.091582965664715,1,727.2577851490641,675.7584076068256,0,0,2,0,1,146.50244272593952,30,0.0188724799138805,0.03518161696713157,0.010714723695675199,0.9303048453034632,0.7607868615599646,235,241,0.7195304345267882,0.3773766167386069,0.033549220949000085,0.05902765326246826,387,102,727,675,12036.073602213328,30.229373928778088,520.7221440174526,301.5517801321308,3.2932316274867706,1,2,0.4732027811179737,DNSTunnel,1
0.20519028799456412,1,7.950628852982925,24.327473347950175,0,0,9,0,0,79.78946778864943,170,0.5345865534798314,0.012852867501397814,0.01764266824052548,0.03849971216897395,0.5651666005944229,84,50,0.5190670228793146,0.34289361476327024,0.0024900658599651573,0.14517304376546417,411,154,7,24,733.5387971352144,475.032623093593,276.2660714400218,457.5957098301648,19.646260900959625,4,1,0.9202542319009579,PortScan,1
4.15377227557126,1,435.44701991613664,403.79640519557097,0,0,6,3,1,111.92758019838377,164,0.19831752979674194,0.0008519039752451496,0.2452955713292749,0.9954194252182353,0.3700169481350873,58,87,0.8538595686424937,0.362355756960688,0.0036027744794916716,0.16271356348492733,115,125,435,403,7244.364925280349,30.11003764229151,53.729949674108155,852.8327200499166,88.6175859154246,3,1,0.8075597962822071,BruteForce,1
20.847639025176182,0,464.2523073349137,2405.724139530568,0,0,1,0,1,86.101114283475,5,0.02155924825011192,0.08886757523187203,0.11977223301156045,0.9086805566511478,0.7363796554306337,2,79,0.6306712491154775,0.3786001501762122,0.042194091176736614,0.1149644230226524,293,11,464,2405,11537.999645710986,89.57590731884298,979.9619557082606,823.751642101597,2.0862327276598096,3,0,0.22259650543467985,DNSTunnel,1
50.935126076139326,2,1078.176974952227,2619.459299391186,0,0,8,0,1,6.700960793773365,150,0.03324004436022648,0.05256889592831844,0.19492337508263016,0.804604981270325,0.09718395455344081,170,173,0.5071993402871904,0.3327527205305083,0.02731268825199114,0.09654983261086365,25,123,1078,2619,3194.8325432657284,30.685188501785802,158.87575222050708,573.619368007409,2.1948193582430604,4,0,0.2884748482995384,NORMAL,0
23.54948536827991,0,1363.053618862048,1503.2533772905338,0,0,2,0,1,96.62542935429924,178,0.026403692565909916,0.04472382280681467,0.22624826157118352,0.936282970070765,0.6904946717957257,33,146,0.9992957312231341,0.2152073777497721,0.03851231076938753,0.16807100712441492,475,45,1363,1503,18876.82665478308,130.90188074776168,100.62815625363419,499.2651192723712,4.444930879220693,4,2,0.30982566867440886,DNSTunnel,1
0.45468919663296564,1,73.78371093781273,7.244557020478588,0,0,4,0,1,108.97687477054731,146,0.847461702158096,0.9442857859054279,0.2208526445120993,0.907125791601983,0.683490983857256,97,232,0.9864052585813874,0.07645077498225655,0.3471254736857703,0.08420327420896245,300,34,73,7,69020.26555811132,3146.0941806725077,84.19409026345292,111.65112708258495,255.0209639208694,4,29,23.73974772330391,DoS,1
549.2419270487879,1,28456705.760280646,23127.238384577144,0,0,0,0,0,8.964964629654071,160,0.007272676281240444,0.03790086289782574,0.2152455595157014,0.8073106767698427,0.9331764910856537,180,206,0.9987011001964872,0.05737082674626759,0.03788070182843606,0.09030370037803535,376,156,28456705,23127,141441.97514232507,12.136923618888432,46.37746073088245,329.18327386747325,1.565487717489266,3,1,0.43490296608407863,DataExfil,1
24.28396818267776,0,1010.72573934242,698.3095228664728,0,0,2,0,0,48.17236260467864,93,0.04003696885207383,0.0514374431149777,0.07203274477287831,0.97905094697127,0.8892993358333898,123,147,0.8840581008815594,0.0009925380829952646,0.023221311097852998,0.03460556266323711,483,178,1010,698,697.6781316200396,65.9514065352647,92.21283034293315,144.20283431076308,1.6778163067890377,3,1,0.20273279881384115,DNSTunnel,1
0.5801359388884906,0,41.87859648283497,24.273304756176227,0,0,1,0,1,367.53114489208747,1,0.9603443511342789,0.4462560762160065,0.04023433261526286,0.9595998093097163,0.8372318261333993,224,30,0.7967055052485871,0.1925604061289673,0.7107195401195431,0.007113590843785334,265,83,41,24,386958.741514968,5084.983685504525,427.1585769686582,746.4780316460849,447.42948248638294,2,38,8.016929475519191,DoS,1
554.0853225430833,1,12259983.938315952,0.0,0,0,3,0,0,16.888833027535433,63,0.010708121649462879,0.08334328896840593,0.1862159721705805,0.7735962633214996,0.50561874880122,32,175,0.7490382908129332,0.2655400053279199,0.0346289042379182,0.12421908392676301,120,90,12259983,0,66279.09886158419,6.798948360619738,670.074471928808,561.4738988288041,8.0546869215197,1,2,0.16422514918858605,DataExfil,1
407.97070267200195,2,9153612.848209318,44823.11480042207,0,0,8,0,0,34.874190777926266,173,0.005142614709794248,0.07727734049225865,0.03708250045341747,0.5916275309705094,0.8403413219879659,134,84,0.60711697810939,0.2134585182205292,0.02883984972344051,0.14316537924882475,198,197,9153612,44823,127256.80298579826,11.938552668363112,717.9536487106159,687.639548171401,7.851091743790955,2,1,0.3661745009892622,DataExfil,1
2.740061973577243,2,288.84252410423187,171.71469502166767,0,0,8,0,1,189.74845972359478,38,0.04075817605602235,0.06464369141984902,0.2839730255640281,0.9078441840560463,0.9613033785495679,4,239,0.7327605218007595,0.13359458466412383,0.01526421950546767,0.06457347941399509,282,28,288,171,4897.372759534624,16.64981763738811,157.23863703667683,109.42782862538536,184.93962154986204,3,0,0.7258863905572007,BruteForce,1
96.1455361702497,0,3298.791141995369,9513.045644104232,0,0,5,0,1,17.359608762209007,77,0.0042812385607640235,0.06017747558677085,0.2806144108699484,0.9462565711051455,0.04676402566265965,104,18,0.6886029914415019,0.1970534912965593,0.006555434651310994,0.03257430011091098,99,62,3298,9513,3661.3366788926583,29.449100269138814,339.4777542089027,954.8983918558076,1.3424734826899094,3,2,0.38585904048325964,NORMAL,0
35.65368739056334,0,335.73883973183007,3117.128544706528,1,0,1,0,2,4.582354524280952,7,0.0027573002864827666,0.06784491884630896,0.22136957161939397,0.9268639995769954,0.07547470345689972,140,193,0.5637371603675789,0.11386119301454467,0.013574724543820905,0.18107363785906452,13,159,335,3117,3411.186908869383,15.019492884161062,143.28161053436884,426.3550330810799,1.0540590437610315,3,0,0.35159890326846255,NORMAL,0
0.1563383887227565,0,20.134781644001105,19.0746090602058,0,0,5,0,0,100.89300355876314,23,0.6563019398090055,0.035306653888587704,0.1714257300118274,0.0630217768243361,0.9854615778157416,196,157,0.7633340527680523,0.051575934552511915,0.0022175265072525707,0.1845284278470977,258,145,20,19,1683.8061636176294,346.8415965942383,810.4289380894949,994.2258687516389,124.30726293869026,4,0,0.8958718085600821,PortScan,1
16.335767063491012,0,236.57052807187944,1704.3176076352015,0,0,1,0,0,132.8474352320782,196,0.04831368414775757,0.08250937549229208,0.006197984072365958,0.8783325137210654,0.4484033381350414,150,10,0.6171675838747186,0.029000771571965123,0.03595822618894685,0.15494964771119832,424,122,236,1704,1178.1138219481759,151.79090314927686,721.3278935434197,571.4550488505538,4.735021196433057,1,2,0.10899757073259152,DNSTunnel,1
44.05587297984744,2,4432.784983351982,11552.821279639105,0,0,0,0,0,1.6275683647503774,92,0.02218726848728958,0.01219689642096229,0.25571469537907987,0.7306491531709203,0.07542715149378926,158,27,0.7630302634430104,0.4983386057595767,0.0022087551472080636,0.08025299283722268,410,13,4432,11552,929.8250614886505,9.965208771212682,948.645498712641,576.860958497593,1.5695607007533448,1,2,0.1784369855252417,NORMAL,0
0.8987558685415719,0,90.82537688818553,35.02222800543932,0,0,0,0,1,399.3345459973379,182,0.8960693260680859,0.7335382561900364,0.17428834335624555,0.9989441252966321,0.6159737745226502,19,68,0.663008297854258,0.2114448161613089,0.7375300567940697,0.10501025971112672,486,171,90,35,40910.28167732128,2757.932210500534,976.2799012754581,695.6768525633444,343.39728854869725,3,1,11.152348165858266,DoS,1
1.5546878189712507,0,371.60929171333083,246.77380966741106,0,0,1,4,0,195.9313220593873,65,0.18527509912490556,0.013402527437894995,0.13299721199531028,0.9069714238259687,0.7016868178479139,127,124,0.9965037791191829,0.40804552661477256,0.04838589397518449,0.03651754887847627,286,48,371,246,3786.4118570394276,80.24074563298412,17.80970850461172,763.1335098780058,183.71726435605837,1,2,0.9399940129685984,BruteForce,1
46.96187762237988,0,3972.254423938547,12975.480331191022,0,0,1,0,1,17.91888874514196,198,0.03918857556094208,0.04691334369721169,0.19524367951321042,0.9690276939535338,0.012818207318280407,47,67,0.7528623497270623,0.4097639859421711,0.032695271531053165,0.1420001882445091,465,44,3972,12975,0.0,27.36893936948582,875.0998970614726,613.6054350469241,1.7149238591043965,3,2,0.33844385079290357,NORMAL,0
535.5746023142609,0,39455188.95329323,31824.177128968713,0,0,0,0,0,47.275146189730954,126,0.00692190276929113,0.048398464043936745,0.08846505909040885,0.8646853614484336,0.9137128948372424,102,172,0.6540406472606854,0.19586109596638412,0.006355573674247589,0.08163375602422206,241,126,39455188,31824,92577.90070418213,15.542513028691,397.75926933345187,680.1039270959266,4.197335872973402,0,2,0.34342892181003654,DataExfil,1
51.172927650669045,2,5192.266856796637,12940.406252368164,0,0,9,0,2,6.049569441925622,189,0.05686762625301637,0.03577608902820533,0.2997178304205075,0.7519140687232918,0.06384099510316661,246,154,0.626083619424075,0.3215453845886208,0.025550312573119374,0.1912805290954872,374,152,5192,12940,3075.8920084134197,2.732878938812953,396.67259892507724,946.8697515382333,2.1797060837553217,4,0,0.23152933303722092,NORMAL,0
2.839284461691387,2,197.89467217576774,456.44305653716617,0,0,6,3,0,30.853968676180585,91,0.050923584121961615,0.013514133067714706,0.1643829982331673,0.8936256643032395,0.9303397296026854,206,2,0.5360319753411714,0.48191655971845204,0.03379342260533516,0.1337322712837531,178,2,197,456,1358.5543592832369,10.645884646961102,338.7497374620653,546.3782073907163,79.7414744903041,2,0,0.2504329181476383,BruteForce,1
477.9841157143332,1,13735531.571138732,13044.719533208965,0,0,5,0,1,8.200865528382815,27,0.0032091615202395653,0.004209946306445944,0.2090919148059536,0.6688687403006314,0.7298957156448479,97,168,0.8422129303949739,0.02074228486094265,0.019507482371702252,0.013970532879222008,235,149,13735531,13044,26078.308470731637,6.26315714772656,384.6202746831631,13.247498959051196,6.276344783694406,3,1,0.295765701307631,DataExfil,1
35.01537091408583,0,4355.967816128825,6926.548775335188,0,0,2,0,1,12.931676645827642,194,0.021444958108321567,0.06920340242131459,0.0954499288091826,0.9168399101777351,0.0508552370616088,179,1,0.7514883592670092,0.25504093811505707,0.015064841945920095,0.05189355924811794,109,159,4355,6926,4567.932301704855,29.281798612372203,537.1235110987536,562.076631577316,2.045313888825801,4,0,0.26765640039720434,NORMAL,0
0.12015047349246506,0,15.418781234429972,17.73409949764191,0,0,6,0,1,47.30376116303692,147,0.8363780505207042,0.07648320972868167,0.1484498407149524,0.06733374273149743,0.73371351222676,104,165,0.8051084815402668,0.02853378270225987,0.03858109375279086,0.0021004754900747938,47,63,15,17,1361.7797676016364,219.8617040950757,529.2506749375025,707.0982804938589,83.90865810571242,3,2,0.9565303097172719,PortScan,1
28.833266861868154,1,23798488.953762755,19385.37113761686,0,0,8,0,2,12.374777480853359,51,0.018194393352076215,0.010542860434354507,0.17636719472163734,0.5843361936828713,0.5969247057380639,165,156,0.6791085877957002,0.2185582786748827,0.013813814535674047,0.079058960629104,186,180,23798488,19385,159612.95056268017,0.8664628734648998,794.0972314023212,85.46763896282484,2.084078684370942,1,2,0.17266000825382707,DataExfil,1
3.02567678867338,1,384.77344462749636,307.03666109367185,0,0,8,2,0,21.812875916979277,41,0.20267639462775755,0.015477742445118438,0.01759452389377961,0.8943373651163398,0.9026172475699079,151,166,0.6963154620065419,0.20653695608380163,0.023464516323273912,0.18802119678090828,16,144,384,307,2703.673210032125,78.08954437513229,633.5179123541312,474.6925830520511,148.2188847253063,1,1,0.40618527395428605,BruteForce,1
1.3432822724220679,1,129.13284930580426,308.96994717734304,0,0,6,1,1,24.17725637935795,43,0.044710191280766205,0.040142191999971925,0.2795080882691101,0.9056552083338032,0.9062829299158497,155,109,0.7343334443925724,0.4338853787152673,0.0277769423683164,0.07533771280518647,208,12,129,308,4743.63831786107,28.872493242997475,438.16389552990233,192.55867427439532,104.52519991508387,4,0,0.9793798522470599,BruteForce,1
93.8084700751949,2,2359.0955747277303,12734.44319843973,0,0,7,0,2,4.28904191578609,72,0.03492054503106539,0.0002578875212649878,0.19236122892724092,0.7421216250691326,0.009367900753897984,226,174,0.9397811960768758,0.30830757768511297,0.030657772860147106,0.07429630181074486,405,156,2359,12734,3718.606459536858,5.4255907302210025,499.2708291532464,133.717223476554,1.6262360193379812,1,2,0.2008734396619394,NORMAL,0
1.9276033117503706,0,67.74951799123068,26.076504126829636,0,0,2,0,0,102.1095022596578,20,0.7967389109535948,0.3975442521032668,0.175285740586775,0.9403082968962442,0.7973902194735126,222,181,0.5674744825426509,0.29013559070772726,0.9033579249595041,0.17851592709806008,134,19,67,26,193151.0787321845,499.3303096666199,266.1601662241452,353.55714091990563,211.22490005450774,1,44,25.08326510736858,DoS,1
14.89039873031758,0,229.95960671494072,1833.2335575723214,0,0,4,0,1,90.05127222445357,71,0.024589618365471085,0.060266840049558956,0.031153780756346793,0.8125557827855967,0.5825341041675464,43,19,0.9766202495683796,0.2639231665338037,0.010374763858215253,0.037622696139803916,112,160,229,1833,924.2142561813093,9.427800517168484,444.383402534664,600.0905299150896,3.520396221009554,2,0,0.28560904060465686,DNSTunnel,1
0.918109842775958,0,83.77450127860807,24.040920015113354,0,0,0,0,2,478.5615208780475,84,1.0118462013108782,0.6880869642249875,0.1207002907857103,0.9817693400091135,0.8148321216508971,37,108,0.6306274524297855,0.2501690571054254,0.3272862640010832,0.09118370997267278,412,138,83,24,106973.30052283595,2231.4245889869608,339.63582703942154,272.2750925904367,353.27963263717663,1,40,24.081001178080925,DoS,1
0.27401860505287506,0,34.71603006734446,35.15749384037722,0,0,7,0,2,37.318530458765665,145,0.9418054258042585,0.08390478039575747,0.2906940476699925,0.07070524043820232,0.8585284683923633,227,220,0.9678348340334515,0.3275194051664707,0.03528766677933758,0.06170827272000983,486,111,34,35,590.1000740953917,176.85450065099658,699.3650396939331,896.3216500273143,165.3492135486522,4,2,0.9387558572892384,PortScan,1
401.84132869783673,1,36692706.35589137,26393.72177213932,0,0,0,0,2,26.7853406031761,190,0.0014489447559363064,0.06243664251493646,0.06563836994337958,0.5349839016678474,0.9773850926161041,12,180,0.7687192341161568,0.33582904950819475,0.00013980244457969526,0.1240131484686498,370,35,36692706,26393,103568.76168866314,11.8452298173255,630.5767398383603,263.5428656808414,0.8193719458023689,3,1,0.280544254166365,DataExfil,1
0.11708287363953299,2,5.45780964921922,3.1145439233346286,0,0,5,0,2,117.4840111085647,45,0.953242174758509,0.045563180315207785,0.08167943554245606,0.08896133933759283,0.7635078113637668,31,209,0.9690743280095533,0.23282641619560335,0.02311573041535156,0.05582434888653263,383,198,5,3,1618.936674179091,286.80840205266725,992.2265932461582,356.5306802831166,126.4059657743552,3,2,0.9775529154279549,PortScan,1
574.2473495081048,1,40049889.13949724,50846.6912205573,0,0,4,0,0,18.79692976187036,178,2.025758230356548e-05,0.023862208462066183,0.18176038006536419,0.9242421095636224,0.6220406235346039,89,32,0.7832544485099273,0.42658865201825064,0.04696616364624711,0.12197794919691432,236,111,40049889,50846,193961.2682898534,7.196952718073748,551.5834961440562,76.83002664541272,5.852906175663811,0,1,0.10886497166853726,DataExfil,1
4.940030902694679,1,231.16276965572135,352.7670218500287,0,0,7,0,1,98.48988908914083,149,0.15397444190263662,0.006863698206162106,0.1487380776406475,0.970427907977448,0.39669163815016595,227,142,0.7430996748454026,0.15535508573354517,0.028592888140249042,0.0612988793209383,45,168,231,352,5347.526020439443,68.53657545653685,926.7378360565389,518.712802871903,115.64353910031224,2,0,0.39304587485607195,BruteForce,1
22.293854464238493,1,543.9156131267483,2214.636165704348,0,0,0,0,1,104.1055193649113,179,0.04361700225231003,0.027737735015529286,0.03110772469802727,0.8971193036723066,0.574031632361511,38,162,0.9518107436612167,0.3781796349426228,0.04097053940589332,0.19844082048167566,422,156,543,2214,10941.230067694629,110.81737894588275,47.159211319869556,244.50576570549643,4.6678950875542595,3,1,0.24767083006354504,DNSTunnel,1
1.6867495572716502,1,93.51853542538812,25.74070246884531,0,0,5,0,0,295.7447950950442,144,0.8388237625064877,0.35093220186496554,0.11648203476893347,0.9422604775177768,0.9591329774577309,82,225,0.6510868071923832,0.24622796066674218,0.08639602424442894,0.09670759214615227,18,175,93,25,512222.6281832343,2910.969023592028,837.7822146990704,270.0843918682262,241.28436057764458,0,15,13.723942565155353,DoS,1
39.483549165712574,0,7452.061061796909,7541.941326082187,0,0,6,0,0,17.73848380895544,40,0.015370033253799077,0.04555309061899152,0.27905457862343114,0.8840739399795353,0.05618778348930105,49,112,0.9891851111112383,0.23185565311064427,0.021686748684374105,0.0823288633775447,194,62,7452,7541,4054.5742778928047,26.18063826155674,325.69480973758436,687.8370599294981,2.3538727713518828,1,0,0.38842564798694446,NORMAL,0
20.393324441707566,2,381.8841578799687,1591.167385114757,0,0,6,0,2,65.49100992659896,78,0.027290711618278965,0.032746603055572886,0.01274790182515063,0.9219762700651071,0.7293507396891574,193,143,0.9366652369797701,0.36222311507929406,0.04813940672918525,0.15795448764343337,381,11,381,1591,13449.501439664355,26.892841362505173,418.0308551056814,393.1225295977191,2.405861591507049,2,0,0.32540482387905584,DNSTunnel,1
